prompt_index,prompt,model_name,difficulty,category,tech_stack,module_tags
1,"在app/services/craft_service.py中实现工艺步骤排序校验：当前create_craft_step未校验step_number的连续性和唯一性，可能导致同一collection下出现重复步骤号或跳号。请修改：创建时自动检测当前最大step_number并+1（而非依赖用户输入），同时新增reorder_steps(collection_id, step_list)方法支持拖拽重排，重排时使用db.session.bulk_update_mappings批量更新step_number",gpt-5.4,困难,代码生成,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
1,"在app/services/craft_service.py中实现工艺步骤排序校验：当前create_craft_step未校验step_number的连续性和唯一性，可能导致同一collection下出现重复步骤号或跳号。请修改：创建时自动检测当前最大step_number并+1（而非依赖用户输入），同时新增reorder_steps(collection_id, step_list)方法支持拖拽重排，重排时使用db.session.bulk_update_mappings批量更新step_number",gemini-3.1-p,困难,代码生成,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
1,"在app/services/craft_service.py中实现工艺步骤排序校验：当前create_craft_step未校验step_number的连续性和唯一性，可能导致同一collection下出现重复步骤号或跳号。请修改：创建时自动检测当前最大step_number并+1（而非依赖用户输入），同时新增reorder_steps(collection_id, step_list)方法支持拖拽重排，重排时使用db.session.bulk_update_mappings批量更新step_number",DeepSeek-V4-Pro,困难,代码生成,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
1,"在app/services/craft_service.py中实现工艺步骤排序校验：当前create_craft_step未校验step_number的连续性和唯一性，可能导致同一collection下出现重复步骤号或跳号。请修改：创建时自动检测当前最大step_number并+1（而非依赖用户输入），同时新增reorder_steps(collection_id, step_list)方法支持拖拽重排，重排时使用db.session.bulk_update_mappings批量更新step_number",Doubao-Seed-2.0-Code,困难,代码生成,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
1,"在app/services/craft_service.py中实现工艺步骤排序校验：当前create_craft_step未校验step_number的连续性和唯一性，可能导致同一collection下出现重复步骤号或跳号。请修改：创建时自动检测当前最大step_number并+1（而非依赖用户输入），同时新增reorder_steps(collection_id, step_list)方法支持拖拽重排，重排时使用db.session.bulk_update_mappings批量更新step_number",GLM-5.1,困难,代码生成,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
2,"app/services/reservation_service.py的create_reservation方法存在Bug：容量校验只检查了当前预约总人数是否超过capacity，但未考虑同一用户重复预约同一展览的情况，也未在并发请求时加锁，可能导致超卖。请修复：添加UNIQUE(exhibition_id, user_id)约束防止重复预约，使用SELECT...FOR UPDATE行锁保证并发安全，预约失败时返回友好的错误信息",gpt-5.4,困难,Bug 修复 / 调试,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
2,"app/services/reservation_service.py的create_reservation方法存在Bug：容量校验只检查了当前预约总人数是否超过capacity，但未考虑同一用户重复预约同一展览的情况，也未在并发请求时加锁，可能导致超卖。请修复：添加UNIQUE(exhibition_id, user_id)约束防止重复预约，使用SELECT...FOR UPDATE行锁保证并发安全，预约失败时返回友好的错误信息",gemini-3.1-p,困难,Bug 修复 / 调试,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
2,"app/services/reservation_service.py的create_reservation方法存在Bug：容量校验只检查了当前预约总人数是否超过capacity，但未考虑同一用户重复预约同一展览的情况，也未在并发请求时加锁，可能导致超卖。请修复：添加UNIQUE(exhibition_id, user_id)约束防止重复预约，使用SELECT...FOR UPDATE行锁保证并发安全，预约失败时返回友好的错误信息",DeepSeek-V4-Pro,困难,Bug 修复 / 调试,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
2,"app/services/reservation_service.py的create_reservation方法存在Bug：容量校验只检查了当前预约总人数是否超过capacity，但未考虑同一用户重复预约同一展览的情况，也未在并发请求时加锁，可能导致超卖。请修复：添加UNIQUE(exhibition_id, user_id)约束防止重复预约，使用SELECT...FOR UPDATE行锁保证并发安全，预约失败时返回友好的错误信息",Doubao-Seed-2.0-Code,困难,Bug 修复 / 调试,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
2,"app/services/reservation_service.py的create_reservation方法存在Bug：容量校验只检查了当前预约总人数是否超过capacity，但未考虑同一用户重复预约同一展览的情况，也未在并发请求时加锁，可能导致超卖。请修复：添加UNIQUE(exhibition_id, user_id)约束防止重复预约，使用SELECT...FOR UPDATE行锁保证并发安全，预约失败时返回友好的错误信息",Qwen3.6-Plus,困难,Bug 修复 / 调试,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
3,"重构app/services/exhibition_service.py的展览状态管理：当前展览状态完全依赖人工修改，请改为自动状态机——根据start_date和end_date自动判断：当前日期<start_date为""未开始""，start_date<=当前日期<=end_date为""进行中""，当前日期>end_date为""已结束""。新增update_exhibition_statuses定时任务（使用APScheduler），每天凌晨自动更新过期展览状态",gpt-5.4,困难,代码重构,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
3,"重构app/services/exhibition_service.py的展览状态管理：当前展览状态完全依赖人工修改，请改为自动状态机——根据start_date和end_date自动判断：当前日期<start_date为""未开始""，start_date<=当前日期<=end_date为""进行中""，当前日期>end_date为""已结束""。新增update_exhibition_statuses定时任务（使用APScheduler），每天凌晨自动更新过期展览状态",gemini-3.1-p,困难,代码重构,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
3,"重构app/services/exhibition_service.py的展览状态管理：当前展览状态完全依赖人工修改，请改为自动状态机——根据start_date和end_date自动判断：当前日期<start_date为""未开始""，start_date<=当前日期<=end_date为""进行中""，当前日期>end_date为""已结束""。新增update_exhibition_statuses定时任务（使用APScheduler），每天凌晨自动更新过期展览状态",DeepSeek-V4-Pro,困难,代码重构,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
3,"重构app/services/exhibition_service.py的展览状态管理：当前展览状态完全依赖人工修改，请改为自动状态机——根据start_date和end_date自动判断：当前日期<start_date为""未开始""，start_date<=当前日期<=end_date为""进行中""，当前日期>end_date为""已结束""。新增update_exhibition_statuses定时任务（使用APScheduler），每天凌晨自动更新过期展览状态",Doubao-Seed-2.0-Code,困难,代码重构,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
3,"重构app/services/exhibition_service.py的展览状态管理：当前展览状态完全依赖人工修改，请改为自动状态机——根据start_date和end_date自动判断：当前日期<start_date为""未开始""，start_date<=当前日期<=end_date为""进行中""，当前日期>end_date为""已结束""。新增update_exhibition_statuses定时任务（使用APScheduler），每天凌晨自动更新过期展览状态",GLM-5.1,困难,代码重构,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
4,"在藏品模块中实现藏品溯源链功能：从指定藏品出发，沿inheritor_id找到传承人信息，再沿该传承人的所有藏品找到关联藏品，沿藏品的craft_steps找到完整工艺流程，组装成溯源链JSON返回。需要新增get_collection_trace(collection_id)方法，在collections/detail.html中添加""溯源链""标签页展示关联传承人、关联藏品和工艺流程的时间线",gpt-5.4,困难,功能迭代,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
4,"在藏品模块中实现藏品溯源链功能：从指定藏品出发，沿inheritor_id找到传承人信息，再沿该传承人的所有藏品找到关联藏品，沿藏品的craft_steps找到完整工艺流程，组装成溯源链JSON返回。需要新增get_collection_trace(collection_id)方法，在collections/detail.html中添加""溯源链""标签页展示关联传承人、关联藏品和工艺流程的时间线",gemini-3.1-p,困难,功能迭代,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
4,"在藏品模块中实现藏品溯源链功能：从指定藏品出发，沿inheritor_id找到传承人信息，再沿该传承人的所有藏品找到关联藏品，沿藏品的craft_steps找到完整工艺流程，组装成溯源链JSON返回。需要新增get_collection_trace(collection_id)方法，在collections/detail.html中添加""溯源链""标签页展示关联传承人、关联藏品和工艺流程的时间线",DeepSeek-V4-Pro,困难,功能迭代,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
4,"在藏品模块中实现藏品溯源链功能：从指定藏品出发，沿inheritor_id找到传承人信息，再沿该传承人的所有藏品找到关联藏品，沿藏品的craft_steps找到完整工艺流程，组装成溯源链JSON返回。需要新增get_collection_trace(collection_id)方法，在collections/detail.html中添加""溯源链""标签页展示关联传承人、关联藏品和工艺流程的时间线",Doubao-Seed-2.0-Code,困难,功能迭代,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
4,"在藏品模块中实现藏品溯源链功能：从指定藏品出发，沿inheritor_id找到传承人信息，再沿该传承人的所有藏品找到关联藏品，沿藏品的craft_steps找到完整工艺流程，组装成溯源链JSON返回。需要新增get_collection_trace(collection_id)方法，在collections/detail.html中添加""溯源链""标签页展示关联传承人、关联藏品和工艺流程的时间线",Qwen3.6-Plus,困难,功能迭代,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
5,为app/services/reservation_service.py编写单元测试：覆盖create_reservation（容量校验、重复预约拒绝、人数校验）、delete_reservation（预约删除成功）两个核心方法。使用Flask test client和内存SQLite，模拟100人容量的展览，测试99人预约后第100人成功、第101人失败、同一用户重复预约失败,gpt-5.4,困难,测试,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
5,为app/services/reservation_service.py编写单元测试：覆盖create_reservation（容量校验、重复预约拒绝、人数校验）、delete_reservation（预约删除成功）两个核心方法。使用Flask test client和内存SQLite，模拟100人容量的展览，测试99人预约后第100人成功、第101人失败、同一用户重复预约失败,gemini-3.1-p,困难,测试,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
5,为app/services/reservation_service.py编写单元测试：覆盖create_reservation（容量校验、重复预约拒绝、人数校验）、delete_reservation（预约删除成功）两个核心方法。使用Flask test client和内存SQLite，模拟100人容量的展览，测试99人预约后第100人成功、第101人失败、同一用户重复预约失败,DeepSeek-V4-Pro,困难,测试,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
5,为app/services/reservation_service.py编写单元测试：覆盖create_reservation（容量校验、重复预约拒绝、人数校验）、delete_reservation（预约删除成功）两个核心方法。使用Flask test client和内存SQLite，模拟100人容量的展览，测试99人预约后第100人成功、第101人失败、同一用户重复预约失败,Doubao-Seed-2.0-Code,困难,测试,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
5,为app/services/reservation_service.py编写单元测试：覆盖create_reservation（容量校验、重复预约拒绝、人数校验）、delete_reservation（预约删除成功）两个核心方法。使用Flask test client和内存SQLite，模拟100人容量的展览，测试99人预约后第100人成功、第101人失败、同一用户重复预约失败,GLM-5.1,困难,测试,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
6,当前项目的Flask secret_key硬编码在config.py中，请改为从环境变量读取（缺失时拒绝启动）。同时添加Flask-Limiter限流：登录接口限制每IP每分钟5次，预约接口限制每用户每分钟10次。在Dockerfile中添加SECRET_KEY和REDIS_URL环境变量配置，使用Redis存储限流计数,gpt-5.4,困难,DevOps / 工程化,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
6,当前项目的Flask secret_key硬编码在config.py中，请改为从环境变量读取（缺失时拒绝启动）。同时添加Flask-Limiter限流：登录接口限制每IP每分钟5次，预约接口限制每用户每分钟10次。在Dockerfile中添加SECRET_KEY和REDIS_URL环境变量配置，使用Redis存储限流计数,gemini-3.1-p,困难,DevOps / 工程化,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
6,当前项目的Flask secret_key硬编码在config.py中，请改为从环境变量读取（缺失时拒绝启动）。同时添加Flask-Limiter限流：登录接口限制每IP每分钟5次，预约接口限制每用户每分钟10次。在Dockerfile中添加SECRET_KEY和REDIS_URL环境变量配置，使用Redis存储限流计数,DeepSeek-V4-Pro,困难,DevOps / 工程化,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
6,当前项目的Flask secret_key硬编码在config.py中，请改为从环境变量读取（缺失时拒绝启动）。同时添加Flask-Limiter限流：登录接口限制每IP每分钟5次，预约接口限制每用户每分钟10次。在Dockerfile中添加SECRET_KEY和REDIS_URL环境变量配置，使用Redis存储限流计数,Doubao-Seed-2.0-Code,困难,DevOps / 工程化,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
6,当前项目的Flask secret_key硬编码在config.py中，请改为从环境变量读取（缺失时拒绝启动）。同时添加Flask-Limiter限流：登录接口限制每IP每分钟5次，预约接口限制每用户每分钟10次。在Dockerfile中添加SECRET_KEY和REDIS_URL环境变量配置，使用Redis存储限流计数,Qwen3.6-Plus,困难,DevOps / 工程化,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
7,"在app/services/inheritor_service.py中新增传承人关系图谱功能：根据传承人的heritage_item和category字段，找到同一非遗项目下的所有传承人，构建师承关系图谱（需新增mentorship表：id, mentor_id, apprentice_id, heritage_item, start_year）。需要在inheritors/detail.html中添加""师承图谱""可视化区域，使用简单的CSS树形布局展示传承脉络",gpt-5.4,困难,代码生成,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
7,"在app/services/inheritor_service.py中新增传承人关系图谱功能：根据传承人的heritage_item和category字段，找到同一非遗项目下的所有传承人，构建师承关系图谱（需新增mentorship表：id, mentor_id, apprentice_id, heritage_item, start_year）。需要在inheritors/detail.html中添加""师承图谱""可视化区域，使用简单的CSS树形布局展示传承脉络",gemini-3.1-p,困难,代码生成,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
7,"在app/services/inheritor_service.py中新增传承人关系图谱功能：根据传承人的heritage_item和category字段，找到同一非遗项目下的所有传承人，构建师承关系图谱（需新增mentorship表：id, mentor_id, apprentice_id, heritage_item, start_year）。需要在inheritors/detail.html中添加""师承图谱""可视化区域，使用简单的CSS树形布局展示传承脉络",DeepSeek-V4-Pro,困难,代码生成,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
7,"在app/services/inheritor_service.py中新增传承人关系图谱功能：根据传承人的heritage_item和category字段，找到同一非遗项目下的所有传承人，构建师承关系图谱（需新增mentorship表：id, mentor_id, apprentice_id, heritage_item, start_year）。需要在inheritors/detail.html中添加""师承图谱""可视化区域，使用简单的CSS树形布局展示传承脉络",Doubao-Seed-2.0-Code,困难,代码生成,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
7,"在app/services/inheritor_service.py中新增传承人关系图谱功能：根据传承人的heritage_item和category字段，找到同一非遗项目下的所有传承人，构建师承关系图谱（需新增mentorship表：id, mentor_id, apprentice_id, heritage_item, start_year）。需要在inheritors/detail.html中添加""师承图谱""可视化区域，使用简单的CSS树形布局展示传承脉络",GLM-5.1,困难,代码生成,"Python,Flask,SQLAlchemy,SQLite","非遗档案,传承人,藏品管理,工艺步骤,展览预约"
